model_name,tm_score
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_55.pdb,0.445
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_37.pdb,0.444
afm_dropout_full_model_2_multimer_v2_pred_19.pdb,0.442
afm_dropout_full_model_5_multimer_v1_pred_24.pdb,0.442
afm_basic_model_2_multimer_v2_pred_63.pdb,0.441
afm_basic_model_4_multimer_v1_pred_24.pdb,0.441
afm_woTemplates_model_4_multimer_v1_pred_15.pdb,0.441
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_2.pdb,0.44
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_19.pdb,0.44
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_48.pdb,0.439
afm_basic_model_5_multimer_v1_pred_66.pdb,0.439
afm_basic_model_5_multimer_v1_pred_11.pdb,0.439
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_55.pdb,0.439
afm_basic_model_5_multimer_v1_pred_61.pdb,0.439
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_48.pdb,0.438
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_56.pdb,0.435
afm_woTemplates_model_2_multimer_v2_pred_1.pdb,0.435
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_17.pdb,0.435
afm_basic_model_2_multimer_v2_pred_50.pdb,0.433
afm_dropout_full_model_3_multimer_v1_pred_3.pdb,0.433
afm_woTemplates_model_3_multimer_v1_pred_24.pdb,0.432
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_38.pdb,0.432
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_55.pdb,0.431
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_39.pdb,0.431
afm_woTemplates_model_3_multimer_v1_pred_42.pdb,0.431
afm_woTemplates_model_3_multimer_v3_pred_59.pdb,0.431
afm_woTemplates_model_5_multimer_v1_pred_22.pdb,0.43
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_6.pdb,0.43
afm_basic_model_2_multimer_v2_pred_38.pdb,0.429
afm_woTemplates_model_3_multimer_v1_pred_59.pdb,0.429
afm_dropout_full_woTemplates_r3_model_2_multimer_v2_pred_28.pdb,0.428
afm_dropout_full_model_4_multimer_v1_pred_26.pdb,0.427
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_36.pdb,0.427
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_56.pdb,0.427
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_29.pdb,0.427
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_46.pdb,0.426
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_61.pdb,0.426
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_2.pdb,0.425
afm_dropout_full_model_3_multimer_v1_pred_29.pdb,0.424
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_34.pdb,0.424
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_47.pdb,0.424
afm_woTemplates_model_3_multimer_v1_pred_20.pdb,0.423
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_65.pdb,0.423
cf_woTemplates_model_1_multimer_v1_pred_16.pdb,0.422
afm_basic_model_3_multimer_v1_pred_61.pdb,0.422
afm_basic_model_3_multimer_v1_pred_27.pdb,0.422
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_45.pdb,0.421
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_39.pdb,0.421
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_52.pdb,0.42
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_11.pdb,0.42
cf_woTemplates_model_4_multimer_v1_pred_10.pdb,0.42
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_9.pdb,0.42
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_48.pdb,0.42
afm_dropout_full_model_4_multimer_v1_pred_28.pdb,0.42
afm_dropout_full_woTemplates_r3_model_4_multimer_v3_pred_29.pdb,0.418
afm_woTemplates_model_5_multimer_v1_pred_2.pdb,0.418
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_26.pdb,0.418
afm_basic_model_5_multimer_v1_pred_10.pdb,0.418
cf_woTemplates_model_1_multimer_v1_pred_6.pdb,0.417
afm_woTemplates_model_3_multimer_v1_pred_10.pdb,0.417
cf_woTemplates_model_1_multimer_v2_pred_43.pdb,0.417
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_22.pdb,0.417
afm_basic_model_4_multimer_v3_pred_54.pdb,0.416
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_29.pdb,0.415
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_34.pdb,0.415
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_41.pdb,0.414
afm_dropout_full_woTemplates_r3_model_2_multimer_v3_pred_20.pdb,0.414
afm_basic_model_4_multimer_v1_pred_7.pdb,0.414
afm_woTemplates_model_3_multimer_v1_pred_16.pdb,0.414
afm_basic_model_5_multimer_v1_pred_13.pdb,0.414
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_0.pdb,0.412
afm_dropout_full_model_3_multimer_v1_pred_26.pdb,0.412
cf_woTemplates_model_4_multimer_v1_pred_31.pdb,0.412
afm_dropout_full_model_4_multimer_v1_pred_49.pdb,0.411
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_8.pdb,0.41
afm_basic_model_3_multimer_v1_pred_5.pdb,0.409
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_51.pdb,0.409
afm_woTemplates_model_3_multimer_v1_pred_9.pdb,0.409
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_42.pdb,0.409
afm_basic_model_3_multimer_v1_pred_35.pdb,0.409
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_65.pdb,0.408
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_33.pdb,0.408
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_34.pdb,0.408
afm_basic_model_3_multimer_v1_pred_10.pdb,0.407
afm_basic_model_3_multimer_v1_pred_7.pdb,0.407
afm_woTemplates_model_3_multimer_v1_pred_12.pdb,0.407
afm_woTemplates_model_3_multimer_v1_pred_49.pdb,0.406
afm_basic_model_3_multimer_v1_pred_1.pdb,0.406
afm_basic_model_3_multimer_v1_pred_13.pdb,0.405
afm_basic_model_3_multimer_v3_pred_43.pdb,0.405
afm_dropout_full_model_3_multimer_v1_pred_33.pdb,0.405
afm_basic_model_3_multimer_v3_pred_66.pdb,0.403
cf_woTemplates_model_4_multimer_v1_pred_42.pdb,0.403
afm_woTemplates_model_4_multimer_v1_pred_19.pdb,0.403
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_39.pdb,0.402
afm_woTemplates_model_3_multimer_v1_pred_7.pdb,0.402
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_29.pdb,0.402
afm_basic_model_4_multimer_v1_pred_19.pdb,0.402
afm_woTemplates_model_5_multimer_v1_pred_11.pdb,0.402
cf_woTemplates_model_1_multimer_v1_pred_41.pdb,0.402
afm_basic_model_4_multimer_v1_pred_47.pdb,0.402
afm_dropout_full_model_3_multimer_v1_pred_41.pdb,0.402
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_10.pdb,0.401
afm_woTemplates_model_5_multimer_v1_pred_7.pdb,0.401
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_17.pdb,0.401
afm_basic_model_3_multimer_v1_pred_6.pdb,0.401
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_52.pdb,0.401
afm_basic_model_4_multimer_v1_pred_4.pdb,0.4
afm_woTemplates_model_3_multimer_v1_pred_13.pdb,0.4
afm_basic_model_3_multimer_v1_pred_66.pdb,0.399
afm_basic_model_3_multimer_v1_pred_40.pdb,0.399
cf_woTemplates_model_1_multimer_v1_pred_25.pdb,0.399
afm_woTemplates_model_3_multimer_v1_pred_4.pdb,0.398
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_35.pdb,0.398
afm_basic_model_3_multimer_v1_pred_25.pdb,0.398
afm_basic_model_3_multimer_v1_pred_59.pdb,0.398
afm_basic_model_3_multimer_v1_pred_42.pdb,0.398
afm_basic_model_3_multimer_v1_pred_47.pdb,0.397
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_57.pdb,0.397
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_47.pdb,0.396
afm_basic_model_3_multimer_v1_pred_14.pdb,0.395
afm_woTemplates_model_3_multimer_v1_pred_31.pdb,0.395
afm_basic_model_3_multimer_v1_pred_20.pdb,0.392
afm_basic_model_3_multimer_v1_pred_12.pdb,0.39
afm_woTemplates_model_3_multimer_v1_pred_55.pdb,0.39
afm_basic_model_3_multimer_v1_pred_33.pdb,0.389
afm_basic_model_5_multimer_v1_pred_58.pdb,0.389
cf_woTemplates_model_1_multimer_v1_pred_40.pdb,0.389
afm_basic_model_5_multimer_v1_pred_54.pdb,0.388
afm_basic_model_4_multimer_v1_pred_27.pdb,0.388
afm_woTemplates_model_3_multimer_v1_pred_51.pdb,0.388
afm_woTemplates_model_3_multimer_v1_pred_54.pdb,0.388
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_49.pdb,0.388
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_28.pdb,0.388
afm_woTemplates_model_4_multimer_v1_pred_59.pdb,0.388
afm_basic_model_3_multimer_v1_pred_55.pdb,0.388
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_60.pdb,0.387
afm_dropout_full_model_4_multimer_v1_pred_7.pdb,0.387
cf_woTemplates_model_1_multimer_v1_pred_55.pdb,0.387
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_54.pdb,0.387
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_20.pdb,0.386
afm_woTemplates_model_3_multimer_v1_pred_17.pdb,0.386
cf_woTemplates_model_4_multimer_v1_pred_63.pdb,0.386
afm_basic_model_1_multimer_v1_pred_5.pdb,0.385
afm_basic_model_3_multimer_v1_pred_21.pdb,0.384
afm_woTemplates_model_3_multimer_v1_pred_43.pdb,0.384
cf_woTemplates_model_1_multimer_v1_pred_29.pdb,0.384
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_40.pdb,0.383
cf_woTemplates_model_1_multimer_v1_pred_24.pdb,0.383
afm_basic_model_3_multimer_v1_pred_58.pdb,0.383
cf_woTemplates_model_1_multimer_v1_pred_15.pdb,0.382
afm_dropout_full_woTemplates_r3_model_4_multimer_v1_pred_8.pdb,0.382
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_19.pdb,0.381
afm_basic_model_3_multimer_v1_pred_16.pdb,0.381
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_7.pdb,0.38
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_13.pdb,0.38
afm_dropout_full_model_4_multimer_v1_pred_6.pdb,0.38
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_42.pdb,0.38
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_21.pdb,0.379
afm_basic_model_4_multimer_v2_pred_51.pdb,0.379
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb,0.379
afm_dropout_full_model_5_multimer_v1_pred_34.pdb,0.379
afm_dropout_full_woTemplates_r3_model_1_multimer_v1_pred_42.pdb,0.379
cf_woTemplates_model_2_multimer_v1_pred_13.pdb,0.379
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_8.pdb,0.379
afm_dropout_full_model_2_multimer_v1_pred_19.pdb,0.379
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_7.pdb,0.379
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_46.pdb,0.379
cf_woTemplates_model_3_multimer_v1_pred_19.pdb,0.379
cf_woTemplates_model_2_multimer_v1_pred_2.pdb,0.379
afm_dropout_full_model_4_multimer_v1_pred_18.pdb,0.379
cf_woTemplates_model_3_multimer_v1_pred_13.pdb,0.378
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_52.pdb,0.378
afm_basic_model_3_multimer_v1_pred_64.pdb,0.377
cf_woTemplates_model_3_multimer_v1_pred_32.pdb,0.377
cf_woTemplates_model_2_multimer_v1_pred_46.pdb,0.377
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_63.pdb,0.377
cf_woTemplates_model_2_multimer_v1_pred_33.pdb,0.377
afm_woTemplates_model_3_multimer_v1_pred_61.pdb,0.377
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_47.pdb,0.377
afm_dropout_full_model_5_multimer_v1_pred_21.pdb,0.377
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_33.pdb,0.377
cf_woTemplates_model_1_multimer_v1_pred_54.pdb,0.377
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb,0.377
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_24.pdb,0.376
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_40.pdb,0.376
cf_woTemplates_model_3_multimer_v1_pred_2.pdb,0.376
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_36.pdb,0.376
afm_dropout_full_model_5_multimer_v1_pred_48.pdb,0.376
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_24.pdb,0.376
cf_woTemplates_model_2_multimer_v1_pred_31.pdb,0.376
cf_woTemplates_model_3_multimer_v1_pred_39.pdb,0.376
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_16.pdb,0.376
afm_basic_model_3_multimer_v1_pred_36.pdb,0.376
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_57.pdb,0.376
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_31.pdb,0.375
cf_woTemplates_model_3_multimer_v1_pred_14.pdb,0.375
cf_woTemplates_model_2_multimer_v1_pred_23.pdb,0.375
cf_woTemplates_model_3_multimer_v1_pred_42.pdb,0.375
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_55.pdb,0.375
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_42.pdb,0.375
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_60.pdb,0.375
cf_woTemplates_model_3_multimer_v1_pred_25.pdb,0.375
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_23.pdb,0.375
cf_woTemplates_model_3_multimer_v1_pred_15.pdb,0.375
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb,0.374
cf_woTemplates_model_3_multimer_v1_pred_18.pdb,0.374
cf_woTemplates_model_2_multimer_v1_pred_57.pdb,0.374
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_14.pdb,0.374
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_48.pdb,0.374
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_36.pdb,0.374
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_47.pdb,0.374
cf_woTemplates_model_3_multimer_v1_pred_44.pdb,0.374
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_16.pdb,0.374
afm_basic_model_3_multimer_v1_pred_57.pdb,0.374
cf_woTemplates_model_3_multimer_v1_pred_61.pdb,0.374
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_23.pdb,0.374
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_59.pdb,0.373
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_59.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_51.pdb,0.373
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_10.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_50.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_54.pdb,0.373
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_32.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_26.pdb,0.373
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_58.pdb,0.373
cf_woTemplates_model_2_multimer_v1_pred_5.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_52.pdb,0.373
cf_woTemplates_model_4_multimer_v1_pred_3.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_58.pdb,0.373
cf_woTemplates_model_3_multimer_v1_pred_21.pdb,0.373
cf_woTemplates_model_1_multimer_v1_pred_46.pdb,0.373
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_5.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_37.pdb,0.373
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_7.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_30.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.373
cf_woTemplates_model_3_multimer_v1_pred_45.pdb,0.373
afm_dropout_full_model_3_multimer_v1_pred_4.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_29.pdb,0.373
cf_woTemplates_model_2_multimer_v1_pred_66.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_31.pdb,0.373
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_52.pdb,0.373
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_39.pdb,0.373
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_31.pdb,0.373
afm_woTemplates_model_3_multimer_v1_pred_26.pdb,0.373
cf_woTemplates_model_3_multimer_v1_pred_64.pdb,0.373
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_51.pdb,0.372
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_61.pdb,0.372
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_47.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_51.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_1.pdb,0.372
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_46.pdb,0.372
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_45.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_6.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_30.pdb,0.372
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_63.pdb,0.372
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_6.pdb,0.372
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_54.pdb,0.372
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_41.pdb,0.372
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_66.pdb,0.372
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_5.pdb,0.372
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_27.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_20.pdb,0.372
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_9.pdb,0.372
cf_woTemplates_model_3_multimer_v1_pred_23.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_36.pdb,0.371
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_58.pdb,0.371
cf_woTemplates_model_2_multimer_v1_pred_11.pdb,0.371
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_26.pdb,0.371
cf_woTemplates_model_2_multimer_v1_pred_39.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_29.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_11.pdb,0.371
cf_woTemplates_model_1_multimer_v1_pred_35.pdb,0.371
cf_woTemplates_model_2_multimer_v1_pred_54.pdb,0.371
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_20.pdb,0.371
cf_woTemplates_model_2_multimer_v1_pred_1.pdb,0.371
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_24.pdb,0.371
cf_woTemplates_model_5_multimer_v1_pred_37.pdb,0.371
cf_woTemplates_model_1_multimer_v1_pred_14.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_22.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_44.pdb,0.371
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_51.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,0.371
cf_woTemplates_model_3_multimer_v1_pred_53.pdb,0.371
cf_woTemplates_model_3_multimer_v1_pred_10.pdb,0.371
cf_woTemplates_model_1_multimer_v1_pred_59.pdb,0.371
afm_woTemplates_model_3_multimer_v1_pred_1.pdb,0.371
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_51.pdb,0.371
afm_woTemplates_model_5_multimer_v1_pred_21.pdb,0.371
cf_woTemplates_model_5_multimer_v1_pred_12.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_59.pdb,0.37
cf_woTemplates_model_1_multimer_v1_pred_43.pdb,0.37
cf_woTemplates_model_4_multimer_v1_pred_50.pdb,0.37
afm_dropout_full_woTemplates_r3_model_5_multimer_v1_pred_32.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_46.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_43.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_49.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_62.pdb,0.37
afm_basic_model_3_multimer_v1_pred_41.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_0.pdb,0.37
cf_woTemplates_model_1_multimer_v1_pred_13.pdb,0.37
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_64.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_42.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_65.pdb,0.37
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_48.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_66.pdb,0.37
afm_dropout_full_model_5_multimer_v1_pred_43.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_48.pdb,0.37
afm_basic_model_3_multimer_v1_pred_63.pdb,0.37
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_59.pdb,0.37
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_62.pdb,0.37
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_9.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_32.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_49.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_56.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_16.pdb,0.37
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_36.pdb,0.37
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_26.pdb,0.37
cf_woTemplates_model_1_multimer_v1_pred_3.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_22.pdb,0.37
afm_dropout_full_woTemplates_r3_model_2_multimer_v1_pred_51.pdb,0.37
cf_woTemplates_model_3_multimer_v1_pred_41.pdb,0.37
afm_dropout_full_model_5_multimer_v1_pred_12.pdb,0.37
cf_woTemplates_model_5_multimer_v1_pred_4.pdb,0.37
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_31.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_52.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_11.pdb,0.369
cf_woTemplates_model_4_multimer_v1_pred_1.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_57.pdb,0.369
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_40.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_52.pdb,0.369
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_18.pdb,0.369
cf_woTemplates_model_2_multimer_v1_pred_27.pdb,0.369
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_15.pdb,0.369
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_16.pdb,0.369
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_43.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_9.pdb,0.369
afm_woTemplates_model_3_multimer_v1_pred_28.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_34.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_46.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_17.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_31.pdb,0.369
cf_woTemplates_model_3_multimer_v1_pred_59.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_41.pdb,0.369
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_34.pdb,0.369
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_8.pdb,0.369
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_44.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_15.pdb,0.369
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_20.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.369
afm_dropout_full_model_5_multimer_v1_pred_60.pdb,0.369
cf_woTemplates_model_1_multimer_v1_pred_28.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_54.pdb,0.369
cf_woTemplates_model_1_multimer_v1_pred_18.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_12.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_28.pdb,0.369
afm_dropout_full_model_5_multimer_v1_pred_22.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_60.pdb,0.369
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_8.pdb,0.368
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_38.pdb,0.368
cf_woTemplates_model_3_multimer_v1_pred_12.pdb,0.368
cf_woTemplates_model_5_multimer_v1_pred_14.pdb,0.368
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_10.pdb,0.368
afm_dropout_full_woTemplates_r3_model_3_multimer_v1_pred_62.pdb,0.368
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_45.pdb,0.368
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_5.pdb,0.368
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_27.pdb,0.368
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_25.pdb,0.368
cf_woTemplates_model_5_multimer_v1_pred_6.pdb,0.368
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_21.pdb,0.368
